mh,clasificador,metric,value
PSO,LightGBM,presicion,0.9943549419711422
PSO,LightGBM,recall,0.994413407821229
PSO,LightGBM,f1-score,0.9943614026604046
PSO,LightGBM,presicion,0.9966599240381854
PSO,LightGBM,recall,0.9966480446927374
PSO,LightGBM,f1-score,0.9966007404713894
PSO,LightGBM,presicion,0.9955518201743544
PSO,LightGBM,recall,0.9955307262569832
PSO,LightGBM,f1-score,0.995445723852108
PSO,LightGBM,presicion,0.9949277379260192
PSO,LightGBM,recall,0.994972067039106
PSO,LightGBM,f1-score,0.994937148138536
PSO,LightGBM,presicion,0.9961055450390138
PSO,LightGBM,recall,0.9960893854748604
PSO,LightGBM,f1-score,0.99602465407761
PSO,LightGBM,presicion,0.996060824435556
PSO,LightGBM,recall,0.9960893854748604
PSO,LightGBM,f1-score,0.9960622263299724
PSO,LightGBM,presicion,0.994360134467931
PSO,LightGBM,recall,0.994413407821229
PSO,LightGBM,f1-score,0.9943345674523156
PSO,LightGBM,presicion,0.9961055450390138
PSO,LightGBM,recall,0.9960893854748604
PSO,LightGBM,f1-score,0.99602465407761
PSO,LightGBM,presicion,0.996060824435556
PSO,LightGBM,recall,0.9960893854748604
PSO,LightGBM,f1-score,0.9960622263299724
PSO,LightGBM,presicion,0.9949277379260192
PSO,LightGBM,recall,0.994972067039106
PSO,LightGBM,f1-score,0.994937148138536
PSO,LightGBM,presicion,0.9972149583316824
PSO,LightGBM,recall,0.9972067039106144
PSO,LightGBM,f1-score,0.9971740280807816
PSO,LightGBM,presicion,0.9920666401258004
PSO,LightGBM,recall,0.9921787709497206
PSO,LightGBM,f1-score,0.992030016741189
PSO,LightGBM,presicion,0.993794651416482
PSO,LightGBM,recall,0.993854748603352
PSO,LightGBM,f1-score,0.9938120699470994
PSO,LightGBM,presicion,0.9949266171859608
PSO,LightGBM,recall,0.994972067039106
PSO,LightGBM,f1-score,0.9949132505454068
PSO,LightGBM,presicion,0.9972149583316824
PSO,LightGBM,recall,0.9972067039106144
PSO,LightGBM,f1-score,0.9971740280807816
PSO,LightGBM,presicion,0.9949497995444542
PSO,LightGBM,recall,0.994972067039106
PSO,LightGBM,f1-score,0.9948888409569272
PSO,LightGBM,presicion,0.9949266171859608
PSO,LightGBM,recall,0.994972067039106
PSO,LightGBM,f1-score,0.9949132505454068
PSO,LightGBM,presicion,0.9954935110081152
PSO,LightGBM,recall,0.9955307262569832
PSO,LightGBM,f1-score,0.9954891221283236
PSO,LightGBM,presicion,0.9966320800450882
PSO,LightGBM,recall,0.9966480446927374
PSO,LightGBM,f1-score,0.9966168415962426
PSO,LightGBM,presicion,0.9943549419711422
PSO,LightGBM,recall,0.994413407821229
PSO,LightGBM,f1-score,0.9943614026604046
PSO,LightGBM,presicion,0.9960707877588216
PSO,LightGBM,recall,0.9960893854748604
PSO,LightGBM,f1-score,0.9960436393130944
PSO,LightGBM,presicion,0.9949277379260192
PSO,LightGBM,recall,0.994972067039106
PSO,LightGBM,f1-score,0.994937148138536
PSO,LightGBM,presicion,0.9932454072778604
PSO,LightGBM,recall,0.9932960893854748
PSO,LightGBM,f1-score,0.9932652128340548
PSO,RandomForest,presicion,0.9729240841678696
PSO,RandomForest,recall,0.9737430167597766
PSO,RandomForest,f1-score,0.9708270995145896
PSO,RandomForest,presicion,0.9802399985899554
PSO,RandomForest,recall,0.9810055865921788
PSO,RandomForest,f1-score,0.980040346253246
PSO,RandomForest,presicion,0.9915335677602104
PSO,RandomForest,recall,0.9916201117318436
PSO,RandomForest,f1-score,0.9913973716800846
PSO,RandomForest,presicion,0.9915992259101034
PSO,RandomForest,recall,0.9916201117318436
PSO,RandomForest,f1-score,0.9913539693796692
PSO,RandomForest,presicion,0.9909240363853272
PSO,RandomForest,recall,0.9910614525139664
PSO,RandomForest,f1-score,0.9908466354171132
PSO,RandomForest,presicion,0.9856558606103176
PSO,RandomForest,recall,0.9860335195530726
PSO,RandomForest,f1-score,0.9855160059565437
PSO,RandomForest,presicion,0.9926383085553347
PSO,RandomForest,recall,0.9927374301675976
PSO,RandomForest,f1-score,0.9926172147155616
PSO,RandomForest,presicion,0.9903273782824874
PSO,RandomForest,recall,0.9905027932960894
PSO,RandomForest,f1-score,0.9902984850235922
PSO,RandomForest,presicion,0.9910425438096852
PSO,RandomForest,recall,0.9910614525139664
PSO,RandomForest,f1-score,0.9907540360435232
PSO,RandomForest,presicion,0.9920778038971962
PSO,RandomForest,recall,0.9921787709497206
PSO,RandomForest,f1-score,0.9921059637245664
PSO,RandomForest,presicion,0.9897431867600974
PSO,RandomForest,recall,0.9899441340782122
PSO,RandomForest,f1-score,0.989752878667243
PSO,RandomForest,presicion,0.985131396224015
PSO,RandomForest,recall,0.9854748603351956
PSO,RandomForest,f1-score,0.9848180474849122
PSO,RandomForest,presicion,0.991495220783648
PSO,RandomForest,recall,0.9916201117318436
PSO,RandomForest,f1-score,0.9914398397266992
PSO,RandomForest,presicion,0.9898419444140923
PSO,RandomForest,recall,0.9899441340782122
PSO,RandomForest,f1-score,0.9895982905489636
PSO,RandomForest,presicion,0.993794651416482
PSO,RandomForest,recall,0.993854748603352
PSO,RandomForest,f1-score,0.9938120699470994
PSO,RandomForest,presicion,0.9696962774754266
PSO,RandomForest,recall,0.971508379888268
PSO,RandomForest,f1-score,0.9687388316960368
PSO,RandomForest,presicion,0.9857088320490698
PSO,RandomForest,recall,0.9860335195530726
PSO,RandomForest,f1-score,0.9854404062882306
PSO,RandomForest,presicion,0.9885758418268856
PSO,RandomForest,recall,0.988826815642458
PSO,RandomForest,f1-score,0.9885582942713914
PSO,RandomForest,presicion,0.9838565618957696
PSO,RandomForest,recall,0.9843575418994414
PSO,RandomForest,f1-score,0.9837358264400804
PSO,RandomForest,presicion,0.9937940540498946
PSO,RandomForest,recall,0.993854748603352
PSO,RandomForest,f1-score,0.9937530278362444
PSO,RandomForest,presicion,0.9932722309437688
PSO,RandomForest,recall,0.9932960893854748
PSO,RandomForest,f1-score,0.9931349765628348
PSO,RandomForest,presicion,0.9937940540498946
PSO,RandomForest,recall,0.993854748603352
PSO,RandomForest,f1-score,0.9937530278362444
PSO,RandomForest,presicion,0.98871580851255
PSO,RandomForest,recall,0.988826815642458
PSO,RandomForest,f1-score,0.988382733171486
PSO,RandomForest,presicion,0.9897605553274222
PSO,RandomForest,recall,0.9899441340782122
PSO,RandomForest,f1-score,0.989802221414168
PSO,RandomForest,presicion,0.986240146227313
PSO,RandomForest,recall,0.9865921787709496
PSO,RandomForest,f1-score,0.9861310540652848
PSO,RandomForest,presicion,0.9927140632952568
PSO,RandomForest,recall,0.9927374301675976
PSO,RandomForest,f1-score,0.9925443887894068
PSO,RandomForest,presicion,0.9880711023806724
PSO,RandomForest,recall,0.988268156424581
PSO,RandomForest,f1-score,0.9878334450034968
PSO,RandomForest,presicion,0.9903273782824874
PSO,RandomForest,recall,0.9905027932960894
PSO,RandomForest,f1-score,0.9902984850235922
PSO,RandomForest,presicion,0.9721313766006504
PSO,RandomForest,recall,0.9737430167597766
PSO,RandomForest,f1-score,0.9717039005512002
PSO,RandomForest,presicion,0.9909240363853272
PSO,RandomForest,recall,0.9910614525139664
PSO,RandomForest,f1-score,0.9908466354171132
PSO,RandomForest,presicion,0.9832644768616028
PSO,RandomForest,recall,0.9837988826815642
PSO,RandomForest,f1-score,0.9831108712943476
WOA,KNN,presicion,0.9400547720133844
WOA,KNN,recall,0.9480446927374302
WOA,KNN,f1-score,0.942639063779105
WOA,KNN,presicion,0.942440702615394
WOA,KNN,recall,0.9474860335195532
WOA,KNN,f1-score,0.9445167098528238
WOA,KNN,presicion,0.9319712045632288
WOA,KNN,recall,0.9430167597765364
WOA,KNN,f1-score,0.9356450683974048
WOA,KNN,presicion,0.9457926885111876
WOA,KNN,recall,0.9502793296089386
WOA,KNN,f1-score,0.947611120883021
WOA,KNN,presicion,0.9530106031239312
WOA,KNN,recall,0.9575418994413408
WOA,KNN,f1-score,0.9543772229674627
WOA,KNN,presicion,0.9578229856914772
WOA,KNN,recall,0.9608938547486032
WOA,KNN,f1-score,0.958906595227271
WOA,KNN,presicion,0.9457288375858286
WOA,KNN,recall,0.952513966480447
WOA,KNN,f1-score,0.9475733378626228
WOA,KNN,presicion,0.9520602932011552
WOA,KNN,recall,0.9558659217877096
WOA,KNN,f1-score,0.9534975117950408
WOA,KNN,presicion,0.9480684832229216
WOA,KNN,recall,0.953072625698324
WOA,KNN,f1-score,0.9498628546390624
WOA,KNN,presicion,0.9422957103399476
WOA,KNN,recall,0.91731843575419
WOA,KNN,f1-score,0.9273171781663404
WOA,KNN,presicion,0.9422957103399476
WOA,KNN,recall,0.91731843575419
WOA,KNN,f1-score,0.9273171781663404
WOA,KNN,presicion,0.9434187558686272
WOA,KNN,recall,0.9497206703910616
WOA,KNN,f1-score,0.9456570601670188
WOA,KNN,presicion,0.8882272713086358
WOA,KNN,recall,0.9424581005586592
WOA,KNN,f1-score,0.9145394395412472
WOA,KNN,presicion,0.953148629336105
WOA,KNN,recall,0.9581005586592178
WOA,KNN,f1-score,0.9543072869194889
WOA,KNN,presicion,0.9422957103399476
WOA,KNN,recall,0.91731843575419
WOA,KNN,f1-score,0.9273171781663404
WOA,KNN,presicion,0.9641851997373668
WOA,KNN,recall,0.96536312849162
WOA,KNN,f1-score,0.9647043598538368
WOA,KNN,presicion,0.9324604957372296
WOA,KNN,recall,0.9424581005586592
WOA,KNN,f1-score,0.9360678989362284
WOA,KNN,presicion,0.9400547720133844
WOA,KNN,recall,0.9480446927374302
WOA,KNN,f1-score,0.942639063779105
WOA,KNN,presicion,0.9474300522045256
WOA,KNN,recall,0.9513966480446928
WOA,KNN,f1-score,0.9490635774566104
WOA,KNN,presicion,0.947590932731968
WOA,KNN,recall,0.952513966480447
WOA,KNN,f1-score,0.9494091766441056
WOA,KNN,presicion,0.9440215210031266
WOA,KNN,recall,0.9513966480446928
WOA,KNN,f1-score,0.9459990991014744
WOA,KNN,presicion,0.9676779306948432
WOA,KNN,recall,0.9698324022346368
WOA,KNN,f1-score,0.9681266205537498
WOA,KNN,presicion,0.938241008370178
WOA,KNN,recall,0.946927374301676
WOA,KNN,f1-score,0.9410334990188516
WOA,KNN,presicion,0.9422957103399476
WOA,KNN,recall,0.91731843575419
WOA,KNN,f1-score,0.9273171781663404
WOA,KNN,presicion,0.9747092337054678
WOA,KNN,recall,0.975977653631285
WOA,KNN,f1-score,0.9749574988157566
WOA,KNN,presicion,0.9425609116312544
WOA,KNN,recall,0.9491620111731844
WOA,KNN,f1-score,0.9448906389716076
WOA,KNN,presicion,0.9688714285295078
WOA,KNN,recall,0.9709497206703912
WOA,KNN,f1-score,0.9691369083828008
WOA,KNN,presicion,0.9472511259472384
WOA,KNN,recall,0.952513966480447
WOA,KNN,f1-score,0.9491211096309168
WOA,KNN,presicion,0.9394073258653188
WOA,KNN,recall,0.9463687150837988
WOA,KNN,f1-score,0.9420341975114868
WOA,KNN,presicion,0.9444118492384984
WOA,KNN,recall,0.9508379888268156
WOA,KNN,f1-score,0.9465482872154136
WOA,KNN,presicion,0.9482997303871749
WOA,KNN,recall,0.952513966480447
WOA,KNN,f1-score,0.949965677247829
WOA,LightGBM,presicion,0.9966320800450882
WOA,LightGBM,recall,0.9966480446927374
WOA,LightGBM,f1-score,0.9966168415962426
WOA,LightGBM,presicion,0.99270688457543
WOA,LightGBM,recall,0.9927374301675976
WOA,LightGBM,f1-score,0.992720792518912
WOA,LightGBM,presicion,0.9966320800450882
WOA,LightGBM,recall,0.9966480446927374
WOA,LightGBM,f1-score,0.9966168415962426
WOA,LightGBM,presicion,0.9955518201743544
WOA,LightGBM,recall,0.9955307262569832
WOA,LightGBM,f1-score,0.995445723852108
WOA,LightGBM,presicion,0.9949266171859608
WOA,LightGBM,recall,0.994972067039106
WOA,LightGBM,f1-score,0.9949132505454068
WOA,LightGBM,presicion,0.9972149583316824
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971740280807816
WOA,LightGBM,presicion,0.9971939109450928
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971873045214088
WOA,LightGBM,presicion,0.9972149583316824
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971740280807816
WOA,LightGBM,presicion,0.9971939109450928
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971873045214088
WOA,LightGBM,presicion,0.9949497995444542
WOA,LightGBM,recall,0.994972067039106
WOA,LightGBM,f1-score,0.9948888409569272
WOA,LightGBM,presicion,0.9943900934915032
WOA,LightGBM,recall,0.994413407821229
WOA,LightGBM,f1-score,0.994307154815135
WOA,LightGBM,presicion,0.9937824466130998
WOA,LightGBM,recall,0.993854748603352
WOA,LightGBM,f1-score,0.9937828617777192
WOA,LightGBM,presicion,0.9961055450390138
WOA,LightGBM,recall,0.9960893854748604
WOA,LightGBM,f1-score,0.99602465407761
WOA,LightGBM,presicion,0.9966599240381854
WOA,LightGBM,recall,0.9966480446927374
WOA,LightGBM,f1-score,0.9966007404713894
WOA,LightGBM,presicion,0.9966285656816174
WOA,LightGBM,recall,0.9966480446927374
WOA,LightGBM,f1-score,0.9966326064170272
WOA,LightGBM,presicion,0.9932163729341692
WOA,LightGBM,recall,0.9932960893854748
WOA,LightGBM,f1-score,0.9932336831924854
WOA,LightGBM,presicion,0.9955819426057976
WOA,LightGBM,recall,0.9955307262569832
WOA,LightGBM,f1-score,0.9955508877425812
WOA,LightGBM,presicion,0.9955518201743544
WOA,LightGBM,recall,0.9955307262569832
WOA,LightGBM,f1-score,0.995445723852108
WOA,LightGBM,presicion,0.996060824435556
WOA,LightGBM,recall,0.9960893854748604
WOA,LightGBM,f1-score,0.9960622263299724
WOA,LightGBM,presicion,0.9966285656816174
WOA,LightGBM,recall,0.9966480446927374
WOA,LightGBM,f1-score,0.9966326064170272
WOA,LightGBM,presicion,0.9949277379260192
WOA,LightGBM,recall,0.994972067039106
WOA,LightGBM,f1-score,0.994937148138536
WOA,LightGBM,presicion,0.9960707877588216
WOA,LightGBM,recall,0.9960893854748604
WOA,LightGBM,f1-score,0.9960436393130944
WOA,LightGBM,presicion,0.9961055450390138
WOA,LightGBM,recall,0.9960893854748604
WOA,LightGBM,f1-score,0.99602465407761
WOA,LightGBM,presicion,0.9972149583316824
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971740280807816
WOA,LightGBM,presicion,0.9966599240381854
WOA,LightGBM,recall,0.9966480446927374
WOA,LightGBM,f1-score,0.9966007404713894
WOA,LightGBM,presicion,0.9943549419711422
WOA,LightGBM,recall,0.994413407821229
WOA,LightGBM,f1-score,0.9943614026604046
WOA,LightGBM,presicion,0.9972149583316824
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971740280807816
WOA,LightGBM,presicion,0.9960707877588216
WOA,LightGBM,recall,0.9960893854748604
WOA,LightGBM,f1-score,0.9960436393130944
WOA,LightGBM,presicion,0.9971939109450928
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971873045214088
WOA,LightGBM,presicion,0.9972149583316824
WOA,LightGBM,recall,0.9972067039106144
WOA,LightGBM,f1-score,0.9971740280807816
WOA,LightGBM,presicion,0.9966285656816174
WOA,LightGBM,recall,0.9966480446927374
WOA,LightGBM,f1-score,0.9966326064170272
WOA,RandomForest,presicion,0.9792079373564372
WOA,RandomForest,recall,0.9798882681564246
WOA,RandomForest,f1-score,0.9785126519881696
WOA,RandomForest,presicion,0.9835464491894068
WOA,RandomForest,recall,0.98268156424581
WOA,RandomForest,f1-score,0.9830208832641808
WOA,RandomForest,presicion,0.98312447695991
WOA,RandomForest,recall,0.982122905027933
WOA,RandomForest,f1-score,0.982510155483272
WOA,RandomForest,presicion,0.979415586765665
WOA,RandomForest,recall,0.9787709497206704
WOA,RandomForest,f1-score,0.979052451322938
WOA,RandomForest,presicion,0.98155840613854
WOA,RandomForest,recall,0.982122905027933
WOA,RandomForest,f1-score,0.9811120714392592
WOA,RandomForest,presicion,0.990989968342022
WOA,RandomForest,recall,0.9910614525139664
WOA,RandomForest,f1-score,0.9910202837787396
WOA,RandomForest,presicion,0.9755101958950954
WOA,RandomForest,recall,0.976536312849162
WOA,RandomForest,f1-score,0.9746399614112754
WOA,RandomForest,presicion,0.9689397920988156
WOA,RandomForest,recall,0.9709497206703912
WOA,RandomForest,f1-score,0.969307116088796
WOA,RandomForest,presicion,0.9789026574265438
WOA,RandomForest,recall,0.9787709497206704
WOA,RandomForest,f1-score,0.9766352274293292
WOA,RandomForest,presicion,0.974784999086675
WOA,RandomForest,recall,0.975977653631285
WOA,RandomForest,f1-score,0.974112079227694
WOA,RandomForest,presicion,0.9681758907049444
WOA,RandomForest,recall,0.9698324022346368
WOA,RandomForest,f1-score,0.9661549346741752
WOA,RandomForest,presicion,0.9709582119193008
WOA,RandomForest,recall,0.9726256983240223
WOA,RandomForest,f1-score,0.970147427454066
WOA,RandomForest,presicion,0.9730914617287456
WOA,RandomForest,recall,0.9743016759776536
WOA,RandomForest,f1-score,0.9718899153441284
WOA,RandomForest,presicion,0.970648929080797
WOA,RandomForest,recall,0.9720670391061452
WOA,RandomForest,f1-score,0.9690635012117848
WOA,RandomForest,presicion,0.9746851943378269
WOA,RandomForest,recall,0.9754189944134078
WOA,RandomForest,f1-score,0.9729460528129076
WOA,RandomForest,presicion,0.980505414612
WOA,RandomForest,recall,0.9810055865921788
WOA,RandomForest,f1-score,0.9797063935443824
WOA,RandomForest,presicion,0.9781844825639676
WOA,RandomForest,recall,0.9787709497206704
WOA,RandomForest,f1-score,0.9770552031816304
WOA,RandomForest,presicion,0.9885758418268856
WOA,RandomForest,recall,0.988826815642458
WOA,RandomForest,f1-score,0.9885582942713914
WOA,RandomForest,presicion,0.9746435083477584
WOA,RandomForest,recall,0.975977653631285
WOA,RandomForest,f1-score,0.9744069952434888
WOA,RandomForest,presicion,0.9698436162687156
WOA,RandomForest,recall,0.971508379888268
WOA,RandomForest,f1-score,0.9685440027175736
WOA,RandomForest,presicion,0.9723281798103156
WOA,RandomForest,recall,0.9737430167597766
WOA,RandomForest,f1-score,0.9713658998028796
WOA,RandomForest,presicion,0.9734870561117344
WOA,RandomForest,recall,0.9748603351955308
WOA,RandomForest,f1-score,0.9737927313188148
WOA,RandomForest,presicion,0.9744730246713986
WOA,RandomForest,recall,0.9754189944134078
WOA,RandomForest,f1-score,0.973112092937862
WOA,RandomForest,presicion,0.9755101958950954
WOA,RandomForest,recall,0.976536312849162
WOA,RandomForest,f1-score,0.9746399614112754
WOA,RandomForest,presicion,0.982960853577336
WOA,RandomForest,recall,0.981564245810056
WOA,RandomForest,f1-score,0.9820757719347568
WOA,RandomForest,presicion,0.9712621326618268
WOA,RandomForest,recall,0.9726256983240223
WOA,RandomForest,f1-score,0.9697775712384532
WOA,RandomForest,presicion,0.9792079373564372
WOA,RandomForest,recall,0.9798882681564246
WOA,RandomForest,f1-score,0.9785126519881696
WOA,RandomForest,presicion,0.9732793733082544
WOA,RandomForest,recall,0.9743016759776536
WOA,RandomForest,f1-score,0.971716327940767
WOA,RandomForest,presicion,0.9783842328990192
WOA,RandomForest,recall,0.9793296089385476
WOA,RandomForest,f1-score,0.9782203536255256
WOA,RandomForest,presicion,0.9777640585930478
WOA,RandomForest,recall,0.9782122905027932
WOA,RandomForest,f1-score,0.9779574190300956
WOA,RandomForest,presicion,0.9824637863211132
WOA,RandomForest,recall,0.98268156424581
WOA,RandomForest,f1-score,0.9825612880327348
